ID,Length,Width,Height,Source_X,Source_Y,Source_Z,Receiver_X,Receiver_Y,Receiver_Z,f1,f2,f3,f4,f5,f6,f7
RIR_196_case8_edc,4.0,4.0,3.0,1.8,1.4,1.5,1.4,3.0,1.5,0.26,0.32,0.32,0.27,0.24,0.22,0.21
RIR_196_case9_edc,4.0,4.0,3.0,1.8,1.4,1.5,1.4,3.0,1.5,0.22,0.34,0.39,0.41,0.4,0.4,0.39
RIR_196_case10_edc,4.0,4.0,3.0,1.8,1.4,1.5,1.4,3.0,1.5,0.2,0.35,0.46,0.45,0.36,0.32,0.1
RIR_196_case12_edc,4.0,4.0,3.0,1.8,1.4,1.5,1.4,3.0,1.5,0.25,0.48,0.62,0.6,0.52,0.49,0.27
RIR_196_case13_edc,4.0,4.0,3.0,1.8,1.4,1.5,1.4,3.0,1.5,0.22,0.41,0.52,0.45,0.4,0.39,0.18
RIR_196_case14_edc,4.0,4.0,3.0,1.8,1.4,1.5,1.4,3.0,1.5,0.17,0.15,0.14,0.18,0.17,0.16,0.03
RIR_196_case15_edc,4.0,4.0,3.0,1.8,1.4,1.5,1.4,3.0,1.5,0.22,0.21,0.2,0.22,0.2,0.17,0.04
RIR_196_case16_edc,4.0,4.0,3.0,1.8,1.4,1.5,1.4,3.0,1.5,0.19,0.3,0.38,0.45,0.39,0.31,0.01
RIR_196_case17_edc,4.0,4.0,3.0,1.8,1.4,1.5,1.4,3.0,1.5,0.15,0.23,0.3,0.39,0.37,0.36,0.22
RIR_196_case18_edc,4.0,4.0,3.0,1.8,1.4,1.5,1.4,3.0,1.5,0.27,0.24,0.22,0.17,0.09,0.08,0.02
RIR_196_case19_edc,4.0,4.0,3.0,1.8,1.4,1.5,1.4,3.0,1.5,0.22,0.26,0.24,0.22,0.22,0.22,0.2
RIR_196_case20_edc,4.0,4.0,3.0,1.8,1.4,1.5,1.4,3.0,1.5,0.17,0.19,0.2,0.16,0.08,0.07,0.02
RIR_196_case21_edc,4.0,4.0,3.0,1.8,1.4,1.5,1.4,3.0,1.5,0.11,0.12,0.13,0.18,0.17,0.14,0.01
RIR_196_case22_edc,4.0,4.0,3.0,1.8,1.4,1.5,1.4,3.0,1.5,0.09,0.05,0.04,0.04,0.03,0.02,0.02
RIR_196_case23_edc,4.0,4.0,3.0,1.8,1.4,1.5,1.4,3.0,1.5,0.18,0.25,0.26,0.23,0.22,0.22,0.21
RIR_196_case24_edc,4.0,4.0,3.0,1.8,1.4,1.5,1.4,3.0,1.5,0.14,0.27,0.36,0.3,0.24,0.24,0.03
RIR_196_case26_edc,4.0,4.0,3.0,1.8,1.4,1.5,1.4,3.0,1.5,0.12,0.12,0.12,0.17,0.16,0.15,0.02
RIR_196_case27_edc,4.0,4.0,3.0,1.8,1.4,1.5,1.4,3.0,1.5,0.17,0.18,0.18,0.21,0.19,0.16,0.03
RIR_196_case28_edc,4.0,4.0,3.0,1.8,1.4,1.5,1.4,3.0,1.5,0.11,0.11,0.11,0.17,0.16,0.14,0.02
RIR_196_case29_edc,4.0,4.0,3.0,1.8,1.4,1.5,1.4,3.0,1.5,0.13,0.17,0.22,0.26,0.26,0.27,0.14
RIR_196_case30_edc,4.0,4.0,3.0,1.8,1.4,1.5,1.4,3.0,1.5,0.16,0.18,0.17,0.14,0.07,0.07,0.02
RIR_196_case31_edc,4.0,4.0,3.0,1.8,1.4,1.5,1.4,3.0,1.5,0.11,0.19,0.19,0.19,0.2,0.21,0.21
RIR_197_case0_edc,4.0,4.0,3.0,2.6,1.0,1.5,1.4,1.0,1.5,0.19,0.34,0.55,0.62,0.62,0.64,0.64
RIR_197_case1_edc,4.0,4.0,3.0,2.6,1.0,1.5,1.4,1.0,1.5,0.26,0.42,0.6,0.58,0.56,0.58,0.24
RIR_197_case2_edc,4.0,4.0,3.0,2.6,1.0,1.5,1.4,1.0,1.5,0.25,0.26,0.26,0.19,0.1,0.08,0.03
RIR_197_case3_edc,4.0,4.0,3.0,2.6,1.0,1.5,1.4,1.0,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.3
RIR_197_case4_edc,4.0,4.0,3.0,2.6,1.0,1.5,1.4,1.0,1.5,0.26,0.42,0.61,0.61,0.61,0.64,0.24
RIR_197_case5_edc,4.0,4.0,3.0,2.6,1.0,1.5,1.4,1.0,1.5,0.24,0.38,0.5,0.47,0.37,0.32,0.1
RIR_197_case6_edc,4.0,4.0,3.0,2.6,1.0,1.5,1.4,1.0,1.5,0.2,0.34,0.45,0.44,0.38,0.34,0.01
RIR_197_case7_edc,4.0,4.0,3.0,2.6,1.0,1.5,1.4,1.0,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.01
RIR_197_case8_edc,4.0,4.0,3.0,2.6,1.0,1.5,1.4,1.0,1.5,0.26,0.32,0.32,0.27,0.24,0.22,0.21
RIR_197_case9_edc,4.0,4.0,3.0,2.6,1.0,1.5,1.4,1.0,1.5,0.22,0.34,0.39,0.41,0.4,0.4,0.39
RIR_197_case10_edc,4.0,4.0,3.0,2.6,1.0,1.5,1.4,1.0,1.5,0.2,0.35,0.46,0.45,0.36,0.32,0.1
RIR_197_case12_edc,4.0,4.0,3.0,2.6,1.0,1.5,1.4,1.0,1.5,0.25,0.48,0.62,0.6,0.52,0.49,0.27
RIR_197_case13_edc,4.0,4.0,3.0,2.6,1.0,1.5,1.4,1.0,1.5,0.22,0.41,0.52,0.45,0.4,0.39,0.18
RIR_197_case14_edc,4.0,4.0,3.0,2.6,1.0,1.5,1.4,1.0,1.5,0.17,0.15,0.14,0.18,0.17,0.16,0.03
RIR_197_case15_edc,4.0,4.0,3.0,2.6,1.0,1.5,1.4,1.0,1.5,0.22,0.21,0.2,0.22,0.2,0.17,0.04
RIR_197_case16_edc,4.0,4.0,3.0,2.6,1.0,1.5,1.4,1.0,1.5,0.19,0.3,0.38,0.45,0.39,0.31,0.01
RIR_197_case17_edc,4.0,4.0,3.0,2.6,1.0,1.5,1.4,1.0,1.5,0.15,0.23,0.3,0.39,0.37,0.36,0.22
RIR_197_case18_edc,4.0,4.0,3.0,2.6,1.0,1.5,1.4,1.0,1.5,0.27,0.24,0.22,0.17,0.09,0.08,0.02
RIR_197_case19_edc,4.0,4.0,3.0,2.6,1.0,1.5,1.4,1.0,1.5,0.22,0.26,0.24,0.22,0.22,0.22,0.2
RIR_197_case20_edc,4.0,4.0,3.0,2.6,1.0,1.5,1.4,1.0,1.5,0.17,0.19,0.2,0.16,0.08,0.07,0.02
RIR_197_case21_edc,4.0,4.0,3.0,2.6,1.0,1.5,1.4,1.0,1.5,0.11,0.12,0.13,0.18,0.17,0.14,0.01
RIR_197_case22_edc,4.0,4.0,3.0,2.6,1.0,1.5,1.4,1.0,1.5,0.09,0.05,0.04,0.04,0.03,0.02,0.02
RIR_197_case23_edc,4.0,4.0,3.0,2.6,1.0,1.5,1.4,1.0,1.5,0.18,0.25,0.26,0.23,0.22,0.22,0.21
RIR_197_case24_edc,4.0,4.0,3.0,2.6,1.0,1.5,1.4,1.0,1.5,0.14,0.27,0.36,0.3,0.24,0.24,0.03
RIR_197_case26_edc,4.0,4.0,3.0,2.6,1.0,1.5,1.4,1.0,1.5,0.12,0.12,0.12,0.17,0.16,0.15,0.02
RIR_197_case27_edc,4.0,4.0,3.0,2.6,1.0,1.5,1.4,1.0,1.5,0.17,0.18,0.18,0.21,0.19,0.16,0.03
RIR_197_case28_edc,4.0,4.0,3.0,2.6,1.0,1.5,1.4,1.0,1.5,0.11,0.11,0.11,0.17,0.16,0.14,0.02
RIR_197_case29_edc,4.0,4.0,3.0,2.6,1.0,1.5,1.4,1.0,1.5,0.13,0.17,0.22,0.26,0.26,0.27,0.14
RIR_197_case30_edc,4.0,4.0,3.0,2.6,1.0,1.5,1.4,1.0,1.5,0.16,0.18,0.17,0.14,0.07,0.07,0.02
RIR_197_case31_edc,4.0,4.0,3.0,2.6,1.0,1.5,1.4,1.0,1.5,0.11,0.19,0.19,0.19,0.2,0.21,0.21
RIR_198_case0_edc,4.0,4.0,3.0,2.2,3.0,1.5,1.8,1.0,1.5,0.19,0.34,0.55,0.62,0.62,0.64,0.64
RIR_198_case1_edc,4.0,4.0,3.0,2.2,3.0,1.5,1.8,1.0,1.5,0.26,0.42,0.6,0.58,0.56,0.58,0.24
RIR_198_case2_edc,4.0,4.0,3.0,2.2,3.0,1.5,1.8,1.0,1.5,0.25,0.26,0.26,0.19,0.1,0.08,0.03
RIR_198_case3_edc,4.0,4.0,3.0,2.2,3.0,1.5,1.8,1.0,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.3
RIR_198_case4_edc,4.0,4.0,3.0,2.2,3.0,1.5,1.8,1.0,1.5,0.26,0.42,0.61,0.61,0.61,0.64,0.24
RIR_198_case5_edc,4.0,4.0,3.0,2.2,3.0,1.5,1.8,1.0,1.5,0.24,0.38,0.5,0.47,0.37,0.32,0.1
RIR_198_case6_edc,4.0,4.0,3.0,2.2,3.0,1.5,1.8,1.0,1.5,0.2,0.34,0.45,0.44,0.38,0.34,0.01
RIR_198_case7_edc,4.0,4.0,3.0,2.2,3.0,1.5,1.8,1.0,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.01
RIR_198_case8_edc,4.0,4.0,3.0,2.2,3.0,1.5,1.8,1.0,1.5,0.26,0.32,0.32,0.27,0.24,0.22,0.21
RIR_198_case9_edc,4.0,4.0,3.0,2.2,3.0,1.5,1.8,1.0,1.5,0.22,0.34,0.39,0.41,0.4,0.4,0.39
RIR_198_case10_edc,4.0,4.0,3.0,2.2,3.0,1.5,1.8,1.0,1.5,0.2,0.35,0.46,0.45,0.36,0.32,0.1
RIR_198_case12_edc,4.0,4.0,3.0,2.2,3.0,1.5,1.8,1.0,1.5,0.25,0.48,0.62,0.6,0.52,0.49,0.27
RIR_198_case13_edc,4.0,4.0,3.0,2.2,3.0,1.5,1.8,1.0,1.5,0.22,0.41,0.52,0.45,0.4,0.39,0.18
RIR_198_case14_edc,4.0,4.0,3.0,2.2,3.0,1.5,1.8,1.0,1.5,0.17,0.15,0.14,0.18,0.17,0.16,0.03
RIR_198_case15_edc,4.0,4.0,3.0,2.2,3.0,1.5,1.8,1.0,1.5,0.22,0.21,0.2,0.22,0.2,0.17,0.04
RIR_198_case16_edc,4.0,4.0,3.0,2.2,3.0,1.5,1.8,1.0,1.5,0.19,0.3,0.38,0.45,0.39,0.31,0.01
RIR_198_case17_edc,4.0,4.0,3.0,2.2,3.0,1.5,1.8,1.0,1.5,0.15,0.23,0.3,0.39,0.37,0.36,0.22
RIR_198_case18_edc,4.0,4.0,3.0,2.2,3.0,1.5,1.8,1.0,1.5,0.27,0.24,0.22,0.17,0.09,0.08,0.02
RIR_198_case19_edc,4.0,4.0,3.0,2.2,3.0,1.5,1.8,1.0,1.5,0.22,0.26,0.24,0.22,0.22,0.22,0.2
RIR_198_case20_edc,4.0,4.0,3.0,2.2,3.0,1.5,1.8,1.0,1.5,0.17,0.19,0.2,0.16,0.08,0.07,0.02
RIR_198_case21_edc,4.0,4.0,3.0,2.2,3.0,1.5,1.8,1.0,1.5,0.11,0.12,0.13,0.18,0.17,0.14,0.01
RIR_198_case22_edc,4.0,4.0,3.0,2.2,3.0,1.5,1.8,1.0,1.5,0.09,0.05,0.04,0.04,0.03,0.02,0.02
RIR_198_case23_edc,4.0,4.0,3.0,2.2,3.0,1.5,1.8,1.0,1.5,0.18,0.25,0.26,0.23,0.22,0.22,0.21
RIR_198_case24_edc,4.0,4.0,3.0,2.2,3.0,1.5,1.8,1.0,1.5,0.14,0.27,0.36,0.3,0.24,0.24,0.03
RIR_198_case26_edc,4.0,4.0,3.0,2.2,3.0,1.5,1.8,1.0,1.5,0.12,0.12,0.12,0.17,0.16,0.15,0.02
RIR_198_case27_edc,4.0,4.0,3.0,2.2,3.0,1.5,1.8,1.0,1.5,0.17,0.18,0.18,0.21,0.19,0.16,0.03
RIR_198_case28_edc,4.0,4.0,3.0,2.2,3.0,1.5,1.8,1.0,1.5,0.11,0.11,0.11,0.17,0.16,0.14,0.02
RIR_198_case29_edc,4.0,4.0,3.0,2.2,3.0,1.5,1.8,1.0,1.5,0.13,0.17,0.22,0.26,0.26,0.27,0.14
RIR_198_case30_edc,4.0,4.0,3.0,2.2,3.0,1.5,1.8,1.0,1.5,0.16,0.18,0.17,0.14,0.07,0.07,0.02
RIR_198_case31_edc,4.0,4.0,3.0,2.2,3.0,1.5,1.8,1.0,1.5,0.11,0.19,0.19,0.19,0.2,0.21,0.21
RIR_199_case0_edc,4.0,4.0,3.5,1.8,1.4,1.5,1.4,3.0,1.5,0.19,0.34,0.55,0.62,0.62,0.64,0.64
RIR_199_case1_edc,4.0,4.0,3.5,1.8,1.4,1.5,1.4,3.0,1.5,0.26,0.42,0.6,0.58,0.56,0.58,0.24
RIR_199_case2_edc,4.0,4.0,3.5,1.8,1.4,1.5,1.4,3.0,1.5,0.25,0.26,0.26,0.19,0.1,0.08,0.03
RIR_199_case3_edc,4.0,4.0,3.5,1.8,1.4,1.5,1.4,3.0,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.3
RIR_199_case4_edc,4.0,4.0,3.5,1.8,1.4,1.5,1.4,3.0,1.5,0.26,0.42,0.61,0.61,0.61,0.64,0.24
RIR_199_case5_edc,4.0,4.0,3.5,1.8,1.4,1.5,1.4,3.0,1.5,0.24,0.38,0.5,0.47,0.37,0.32,0.1
RIR_199_case6_edc,4.0,4.0,3.5,1.8,1.4,1.5,1.4,3.0,1.5,0.2,0.34,0.45,0.44,0.38,0.34,0.01
RIR_199_case7_edc,4.0,4.0,3.5,1.8,1.4,1.5,1.4,3.0,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.01
RIR_199_case8_edc,4.0,4.0,3.5,1.8,1.4,1.5,1.4,3.0,1.5,0.26,0.32,0.32,0.27,0.24,0.22,0.21
RIR_199_case9_edc,4.0,4.0,3.5,1.8,1.4,1.5,1.4,3.0,1.5,0.22,0.34,0.39,0.41,0.4,0.4,0.39
RIR_199_case10_edc,4.0,4.0,3.5,1.8,1.4,1.5,1.4,3.0,1.5,0.2,0.35,0.46,0.45,0.36,0.32,0.1
